,Returns
388,1.427348941252726
389,1.4372068127679354
390,1.424907502762304
391,1.4396650833388798
392,1.4685947882108887
393,1.4820451261036487
394,1.4722858294250811
395,1.468138649419941
396,1.4733287917371798
397,1.4976470462136982
398,1.4974034737433242
399,1.5030101159499178
400,1.5013956268527444
401,1.5071953814927133
402,1.5240847765668357
403,1.534477556608713
404,1.5618622042876185
405,1.5611474722734613
406,1.5591635451977772
407,1.567078232798463
408,1.571946970622037
409,1.5590604684620746
410,1.5865400041697857
411,1.588169401232487
412,1.5838430476213907
413,1.594303512008022
414,1.5818322247816652
415,1.5719550167992056
416,1.5706353362277057
417,1.5833583230300021
418,1.5828204993192212
419,1.5880900950178
420,1.6010295797883238
421,1.5862508953091456
422,1.5983139840859013
423,1.5959214296949704
424,1.5793891701033875
425,1.5566330970945463
426,1.5696485312351809
427,1.5886875562192926
428,1.5980218624974625
429,1.5992968610961453
430,1.6241853201708818
431,1.6186417612580244
432,1.6393241869822972
433,1.6426431422530725
434,1.6526232893719683
435,1.6522284320027132
436,1.6578870916918726
437,1.6554793998636599
438,1.658613420045413
439,1.6893253877980607
440,1.6868430825320702
441,1.678163986065139
442,1.6752200311052412
443,1.6783580515379386
444,1.6883900867986092
445,1.6923966639493655
446,1.666880479433903
447,1.6728809702474234
448,1.6537796616235494
449,1.6219948386622387
450,1.6392120642445482
451,1.6624211728175526
452,1.6441752029985484
453,1.628076323671373
454,1.6499258748594061
455,1.6496013240940077
456,1.6394052376606425
457,1.6306673924361494
458,1.6117025990680047
459,1.6008557992568935
460,1.6381263935426427
461,1.6624987316770883
462,1.6752330809854403
463,1.6678188400045786
464,1.671420448595206
465,1.6769126003526422
466,1.651686995827684
467,1.6155216486083712
468,1.6164563055054935
469,1.608453170808692
470,1.6020995886303222
471,1.603529205104191
472,1.6103691581420903
473,1.5917033299278063
474,1.5875806320937973
475,1.579239729965025
476,1.5428961727454038
477,1.5135368999927086
478,1.5528404577843093
479,1.5530080380891216
480,1.5650030337492171
481,1.5598063925668082
482,1.5606181170278948
483,1.5814821840160433
484,1.561167615444714
485,1.5509422710983587
486,1.4974109875059685
487,1.5094552615641001
488,1.5244668129107535
489,1.563296919864262
490,1.5503510581046434
491,1.5637602281162866
492,1.5401859497041912
493,1.5590609827017914
494,1.5330475474222416
495,1.5388356794571798
496,1.562172955002178
497,1.582723722449617
498,1.5984760949724814
499,1.5997878338827245
500,1.5637656122805872
501,1.5815760754499206
502,1.552512733461385
503,1.5608677490057359
504,1.5703337105230912
505,1.5537780363412217
506,1.6045497989911883
507,1.6187847415924153
