,Returns
316,1.411836109179653
317,1.3976621631969366
318,1.4162450599231264
319,1.431742004121911
320,1.4235403236821549
321,1.4177113960939955
322,1.4166061600553648
323,1.428106466852169
324,1.4254288705824456
325,1.446392135324257
326,1.443928230362561
327,1.4468608668271157
328,1.439837592645843
329,1.4374184812399475
330,1.461432738556324
331,1.468739791912148
332,1.45968164157821
333,1.4430767696010396
334,1.468123964494425
335,1.4713992959339401
336,1.4652964185466146
337,1.4734701424011432
338,1.4752390764811631
339,1.445637819038905
340,1.4414911864423499
341,1.4684554243654202
342,1.4529368577440018
343,1.4311644926889973
344,1.4454555319892006
345,1.4621432325889792
346,1.4068787920050576
347,1.3814174039216582
348,1.4026998616366
349,1.397930639619896
350,1.3530142747492455
351,1.338473698899426
352,1.3133792462786211
353,1.2771723686491567
354,1.388536609125374
355,1.380626669158695
356,1.400768115538223
357,1.338373201308441
358,1.3394178249584423
359,1.3695739852650095
360,1.3271297029839935
361,1.3020598246303972
362,1.3054227169141974
363,1.3023293531259492
364,1.2641023763676271
365,1.2908037670725052
366,1.339290295500883
367,1.336228147696329
368,1.3343516127784039
369,1.3330530108946415
370,1.3510202674936618
371,1.3120082399983755
372,1.3008884389388784
373,1.2916838252476077
374,1.3220696358350101
375,1.350723882939317
376,1.3613963833275684
377,1.3837097507227973
378,1.3979549752846738
379,1.398720408209226
380,1.4049303289496085
381,1.4110648047853689
382,1.4299072232400554
383,1.4179852822420738
384,1.3964117682450319
385,1.3682260142900393
386,1.381484933997939
387,1.3239957111286458
388,1.3303965114767504
389,1.298069892655987
390,1.300115921493082
391,1.2958057711567097
392,1.3323975982638048
393,1.3549046471797654
394,1.3702942828839322
395,1.3802221734060196
396,1.3828150845029927
397,1.4132711302203504
398,1.4151975239151284
399,1.3975162879529317
400,1.3698771317718346
401,1.3607982290356693
402,1.3564515935691004
403,1.3651696401506894
404,1.4046986628809814
405,1.4094719541066183
406,1.421823976677065
407,1.430453428377824
408,1.4243418860073414
409,1.4165431942128799
410,1.4133476000761422
411,1.4530354113311852
412,1.452605899505482
413,1.4542339524491787
414,1.4520652776944025
415,1.430111210385504
416,1.454064483462654
417,1.4371160771459108
418,1.3977103635508386
419,1.3966874605521236
420,1.3919858533766534
421,1.3886878956293092
422,1.4110326099121304
423,1.4071741458860711
424,1.3804952857007946
425,1.3629323850025408
426,1.3702580665258073
427,1.3440293141990556
428,1.33084985573847
429,1.3414665320935166
430,1.3506242595080495
431,1.348768536727295
432,1.398666247044832
433,1.4002317429060058
434,1.414655265728705
435,1.4187764145336643
436,1.4055890898195307
437,1.4182226804827425
438,1.4333043792187177
439,1.4332265129353714
440,1.446631815299088
441,1.4494357109417122
442,1.4439438561974667
443,1.4379530625504182
444,1.4286491580212468
445,1.452862155559337
446,1.4480010695347094
447,1.4258636803109288
448,1.419872142113045
449,1.4525272007407426
450,1.442147246778611
451,1.443809717597233
452,1.435612983957791
453,1.4337499259631163
454,1.4227931895200265
455,1.4062238397237827
456,1.4357990695927585
457,1.446979615193067
458,1.449728226798955
459,1.450754393843998
460,1.4535969033734915
461,1.449231858020541
462,1.4809016499977345
463,1.4793984113324874
464,1.4816290215365908
465,1.4833492507617583
466,1.476290670469107
467,1.4843638296385568
468,1.502970839295964
469,1.497554506005417
470,1.5002054684488761
471,1.490114514917366
472,1.4781410922511904
473,1.4845683059355428
474,1.484997075313592
475,1.484807671910067
476,1.4956135649601365
477,1.4805257570364048
478,1.5099430463372587
479,1.5067058776612137
480,1.5049063529604387
481,1.517721312112806
482,1.4949449072516388
483,1.488212961084582
484,1.4857114142209058
485,1.501291100838125
486,1.468442555815509
487,1.4805627442956708
488,1.513256872430188
489,1.5121799298628555
490,1.4997117579909234
491,1.4625831279450379
492,1.4780529767030555
493,1.483754896647211
494,1.4678449963816325
495,1.4312433413305645
496,1.4227452093434056
497,1.4629649798488507
498,1.4991440076788147
499,1.5007120674703005
500,1.5110555786516198
501,1.5149429772029244
502,1.5250565362755237
503,1.5297586720562502
504,1.5385820160249672
505,1.5383701979760145
506,1.526099425531904
507,1.5291850001128444
508,1.5188305500897181
509,1.5272233002419964
510,1.548126612164046
511,1.544914837607732
512,1.5386520482228372
513,1.522402057887657
514,1.5055498116631052
515,1.5223059959610359
516,1.5131650600514763
517,1.5026130738189474
518,1.481406551745973
519,1.5035584065621768
520,1.5395504159161335
521,1.5525998870418576
522,1.5573230297263299
523,1.5520797364410108
524,1.5697528382159265
525,1.5503115279198787
526,1.5463184828125707
527,1.565668220297224
528,1.566653365033176
529,1.5644463294508986
530,1.57347042602335
531,1.5820357760970085
532,1.5641303634943173
533,1.561993746034286
534,1.5874043648684228
535,1.5882936185870289
536,1.582593761078146
537,1.5880095624935244
538,1.6063399194217096
539,1.615354891307503
540,1.6099437714990905
541,1.6064211558697723
542,1.608238946246674
543,1.60815141217566
544,1.611547764448883
545,1.624012353815737
546,1.6252026017226304
547,1.6279913580714063
548,1.5996624531190098
549,1.5867084434571126
550,1.5690147613178873
551,1.5618268932079338
552,1.582873773754467
553,1.5955567369942183
554,1.585493830288532
555,1.5692738539055833
556,1.5784220579599244
557,1.5685546072126728
558,1.55954858536847
559,1.5656605407450994
560,1.5631246546010853
561,1.54573157581138
562,1.530808726430213
563,1.5150808308423578
564,1.4781591013957855
565,1.4451057946372698
566,1.479709257496267
567,1.4847503970695801
568,1.520930572695185
569,1.5177529229407387
570,1.5275206461855553
571,1.5526150368634024
572,1.5527071103486403
573,1.5538207796904373
574,1.553280702977296
575,1.5679773395019019
576,1.5549391749544006
577,1.5858196914913876
578,1.583768409822345
579,1.583666945627409
580,1.592999733774732
581,1.581980137779372
582,1.5903668456354314
583,1.5828915991127466
584,1.5607542757044637
585,1.570185837279309
586,1.553937834699598
587,1.5566986840669372
588,1.521297220205953
589,1.5309386144727097
590,1.5661502372516993
591,1.5761747561733572
592,1.587922927346186
593,1.5976655065497354
594,1.6161802911446606
595,1.6210283066365299
596,1.6183681407164807
597,1.5941956838793059
598,1.5853510015032748
599,1.607105756270531
600,1.581378298960929
601,1.6020110155214624
602,1.602803710208543
603,1.5906343216267829
604,1.5829087662112293
605,1.5798850406051435
606,1.560402883334565
607,1.5699235833157708
608,1.5823947985649327
609,1.5649793690053249
610,1.5354741489710297
611,1.5395135861650258
612,1.5486750265324523
613,1.5413399883407222
614,1.552544776181355
615,1.578670427536609
616,1.5606798750035884
617,1.5389752764872342
618,1.529100905085211
619,1.531971609776791
620,1.5196803395110643
621,1.5359288257788577
622,1.5113482776879121
623,1.513231086886415
624,1.538963023770085
625,1.5126422849089787
626,1.5103607453665282
627,1.5279460077610156
628,1.5171644998332119
629,1.5483435920174684
630,1.5440172372418683
631,1.513423820533262
632,1.515482325732508
633,1.5315077937552253
634,1.5600744167976635
635,1.5821137815169943
636,1.5951499226010892
637,1.595766663987682
638,1.5850596207445804
639,1.575011791655276
640,1.5832811059866234
641,1.5563383672837874
642,1.5142257866373943
643,1.502830284443747
644,1.516781330719041
645,1.506399108962369
646,1.498834592806664
647,1.4702170335070057
648,1.489249636945772
649,1.5145275817385877
650,1.5427155526198815
651,1.5495357776165137
652,1.540157377130887
653,1.5342203562075145
654,1.510705323137187
655,1.5063203974876045
656,1.4944157589484302
657,1.4567211407582492
658,1.4267262891985577
659,1.3998264456859724
660,1.345953951995034
661,1.3271307645926154
662,1.270438168102871
663,1.2864974038211887
664,1.2139175060147027
665,1.2532719092198408
666,1.3089243828261252
667,1.3108332372603466
668,1.3141750915277035
669,1.2418703755800526
670,1.2143058567327514
671,1.2217523770562007
672,1.2317360919925033
673,1.2533415376194597
674,1.2426915850241587
675,1.2292489734420158
676,1.258137285510842
677,1.2960181124519417
678,1.2964545020738916
679,1.2501946015490673
680,1.1883642087520596
681,1.177148622233483
682,1.2185465857888598
683,1.2249620168771609
684,1.1772741705837375
685,1.140170526153486
686,1.159365160211951
687,1.189235471605963
688,1.2290582756026558
689,1.2303645842853543
690,1.2017580279824196
691,1.2269665613567975
692,1.2053485979574154
693,1.145897441655344
694,1.1583836174304212
695,1.187404399120891
696,1.2488808486507472
697,1.2371599775554063
698,1.2528722763787894
699,1.2310852622636876
700,1.1781391702290367
701,1.2282275414474138
702,1.2653872188379023
703,1.2770744862550654
704,1.3083061764318098
705,1.3032565249457055
706,1.3364966819092146
707,1.316156710826013
708,1.328927268084586
709,1.3073757537215196
710,1.3052415258737005
711,1.3142972256723973
712,1.2846986366005055
713,1.3219364991053066
714,1.3424439302630904
715,1.3289889951041534
716,1.323191874593125
717,1.4003454118794174
718,1.3920490861137518
719,1.3485651353934887
720,1.2794116515737624
721,1.2952993271003095
722,1.3298320461958835
723,1.3004237000476397
724,1.292907017786962
725,1.310090690304863
726,1.279539398975
727,1.281794169475897
728,1.3213494789032472
729,1.3020807051848124
730,1.281651185153496
731,1.2865042736742027
732,1.270209561772556
733,1.2659854708438378
734,1.2236457242024212
735,1.2138059144697477
736,1.1907566930290936
737,1.189221131119525
738,1.198203047053906
739,1.2586142933181526
740,1.2658898951524098
741,1.3213350101339636
742,1.3125061424122872
743,1.3295945464199899
744,1.346450717720587
745,1.3317783407866017
746,1.300445884056042
747,1.3281938446085344
748,1.2878838339234464
749,1.283413620082772
750,1.2512321824828239
751,1.2630814813371762
752,1.252486547098949
753,1.2542090113905133
754,1.2890310942990082
755,1.2809378081419738
756,1.296615713556553
757,1.3068934314135496
758,1.2893018856480378
759,1.3091114044446932
760,1.3223382687965175
761,1.3636183225982743
762,1.3424096491864341
763,1.3239009633258654
764,1.3141192432464088
765,1.3500468693042091
766,1.3478206080235586
767,1.3516964893375012
768,1.3454129332260156
769,1.3615583288210389
770,1.383045474040604
771,1.3807988318072153
772,1.4049139841699387
773,1.4016343579881114
774,1.410647647642911
775,1.4037658326329583
776,1.3993850101005318
777,1.4230526503908345
778,1.4068650347808946
779,1.3891168252880928
780,1.3943631984194238
781,1.42772479401052
782,1.4344922528389545
783,1.4578356762742462
784,1.4502768138249782
785,1.450138459511018
786,1.4496305294879142
787,1.4586120039556065
788,1.437215602896846
789,1.4432591577433382
790,1.4425256781931246
791,1.44681738450277
792,1.4434020258899185
793,1.4625404738889531
794,1.4805295817778696
795,1.4729572112117972
796,1.4613853825208083
797,1.4575748044491863
798,1.4646201777365822
799,1.4569905780573091
800,1.4644829891556672
801,1.458959627251729
802,1.479223763776838
803,1.4781454512460825
804,1.4678250925169363
805,1.4164277333335715
806,1.4299677008490297
807,1.4623528114414248
808,1.4659682809323629
809,1.4683661478040442
810,1.4913514223114264
811,1.5023754348766574
812,1.5143686720126812
813,1.5218123548202096
814,1.5200918032366166
815,1.4995283143005793
816,1.4994717001305369
817,1.4767376784584523
818,1.4753401409557423
819,1.4860192343879468
820,1.4828291041907085
821,1.4669441898917892
822,1.45914376237004
823,1.4753481837736342
824,1.4528627645001362
825,1.4139732185796725
826,1.4159884316232312
827,1.3772282121764814
828,1.3893029655193125
829,1.4033270288179953
830,1.3709496817610134
831,1.381341683170276
832,1.4164916634994662
833,1.3927704712858333
834,1.3710835404052724
835,1.3854677287502624
836,1.344108097743428
837,1.3670764140679401
838,1.3904409861883142
839,1.3950121344321849
840,1.4092695279433316
841,1.3920503980448662
842,1.3877416026982192
843,1.3893796856985585
844,1.3665863452543134
845,1.3569856271534098
846,1.3534441602475356
847,1.3672325928910682
848,1.3774087715517254
849,1.3455719652136466
850,1.3375358385803253
851,1.335194688470933
852,1.3152812774292288
853,1.3223637367249863
854,1.3506264976246656
855,1.3155188796838704
856,1.330743919649521
857,1.3358818399483448
858,1.3441341777218414
859,1.3148925095005797
860,1.3135818333587763
861,1.2783763026021784
862,1.3209023715570467
863,1.3278555910322472
864,1.3289945304833675
865,1.3276730548236628
866,1.3306202445112136
867,1.3352699262803578
868,1.3348511327453552
869,1.3516257336023676
870,1.343314831809401
871,1.3696382866321475
872,1.3719252630154568
873,1.36994209035538
874,1.3283251579993562
875,1.3251072258428063
876,1.3476433242881165
877,1.3429683743837597
878,1.409230517734869
879,1.4271022604505166
880,1.443816810800705
881,1.4418448861414477
882,1.4261274093368002
883,1.3950680892697953
884,1.3882802749567476
885,1.4056416461961623
886,1.4017236574637
887,1.388775683269149
888,1.4084857601052212
889,1.4054397616975745
890,1.404690533716541
891,1.4282496652028271
892,1.4437893153654993
893,1.4074091388679346
894,1.3715024822474635
895,1.3543876116131548
896,1.3615139193014287
897,1.4150123435019386
898,1.4421057284527616
899,1.4693494843839372
900,1.4522368811189699
901,1.455358586767231
902,1.4121858011306272
903,1.4756221005770658
904,1.4933051287160592
905,1.5191152901449034
906,1.5098628514742276
907,1.5141213885748672
908,1.5049793614177098
909,1.4984558586951664
910,1.507747947089906
911,1.5196261396399364
912,1.532321654770985
913,1.5282090158512422
914,1.5449781265496545
915,1.5212546982763417
916,1.5063708401235085
917,1.5104852146896153
918,1.5139122950074453
919,1.5098101184100146
920,1.4909883961125057
921,1.5101615726716962
922,1.5251057696888863
923,1.5062937525637954
924,1.5109601895252671
925,1.5643243869998007
926,1.5648897265669555
927,1.5575898799687062
928,1.5709556595810694
929,1.570526048247413
930,1.5574600492336765
931,1.5921143846134422
932,1.585891463664684
933,1.5684166114087672
934,1.5761339963044607
935,1.5695940815083271
936,1.5821382089739526
937,1.5706003035066847
938,1.5797338988502923
939,1.5410552887351747
940,1.5445924247385046
941,1.5158168314459965
942,1.5429569285043108
943,1.5421103974350276
944,1.5424739453684346
945,1.5694809807972578
946,1.5475637519190657
947,1.5310066795230124
948,1.5218568584154302
949,1.539467745547966
950,1.5285300024313195
951,1.5342481080669346
952,1.5706396656388153
953,1.581607945532367
954,1.584650498447711
955,1.5673044862574346
956,1.5648368931910668
957,1.532575771472134
958,1.5400644109001658
959,1.5359909719466187
960,1.5443059447749206
961,1.535885397440384
962,1.55878620245897
963,1.5478651516213209
964,1.5695174564123984
965,1.5834000284110095
966,1.5654844572891486
967,1.5773281994246624
968,1.5443393181271579
969,1.542148847745519
970,1.5477477827853374
971,1.542963281037854
972,1.5557194337239544
973,1.5434999505346425
974,1.53590188236642
975,1.5167536264430956
976,1.560308772282359
977,1.571812305180618
978,1.5755545397018884
979,1.58606022505458
980,1.598921101025909
981,1.5734775342248537
982,1.5767318417394274
983,1.5796218790355256
984,1.600710071690609
985,1.5990001995451857
986,1.6026352432008515
987,1.6031240789210324
988,1.6025389442526765
989,1.6138310560799656
990,1.613450095612572
991,1.6322074991309556
992,1.6320738966981951
993,1.6291526386482376
994,1.6315569306630622
995,1.6315611685187263
996,1.6424078481924793
997,1.6503652432201799
998,1.6518167790551992
999,1.6459769533298911
1000,1.6533245507871235
1001,1.6313403406779963
1002,1.6867907008921885
1003,1.6786424444896824
1004,1.6824148876360199
1005,1.671414538678638
1006,1.6650503061304214
1007,1.6691049837406537
1008,1.6705770568642335
1009,1.6764897694091208
1010,1.6738352018978984
1011,1.6700001462372316
1012,1.6725690303321732
1013,1.688740813764944
1014,1.6843133758923967
1015,1.6951217017057798
1016,1.6934913304937158
1017,1.6867257933808786
1018,1.6997483032751837
1019,1.714663419574727
1020,1.7147531952825599
1021,1.7165040893889314
1022,1.7097872994430308
1023,1.6849826570311168
1024,1.695461482027416
1025,1.6463414284796123
1026,1.6606219538846907
1027,1.641916035467478
1028,1.6319690688939408
1029,1.6496358452277238
1030,1.641450347193598
1031,1.6578002944424508
1032,1.662539718523178
1033,1.6544397064229779
1034,1.6420758652860663
1035,1.6404083601431658
1036,1.666508273145771
1037,1.6540287906478939
1038,1.6190975358149806
1039,1.6527732945872478
1040,1.6662962195161615
1041,1.621347201046739
1042,1.6449076597044898
1043,1.6607521349869871
1044,1.651588223109132
1045,1.6521320743805685
1046,1.6906260858167836
1047,1.6876663921246091
1048,1.6928477495681349
1049,1.7149144925345532
1050,1.7087268551322754
1051,1.7069444941661025
1052,1.7032324172359765
1053,1.7238431426036387
1054,1.709134873609929
1055,1.7023050961397324
1056,1.680054539893414
1057,1.7025339299418152
1058,1.6836505864662734
1059,1.6829781508162083
1060,1.6676633619840877
1061,1.6663107244373887
1062,1.6479846325176812
1063,1.6568501784464444
1064,1.6892368983302701
1065,1.6663607874604331
1066,1.6527284097290826
1067,1.6283626994915341
1068,1.6325387547787977
1069,1.6344069689975893
1070,1.6765695594040015
1071,1.6879756535282557
1072,1.6627424427162198
1073,1.6553261436374844
1074,1.643103460943266
1075,1.6060182680334212
1076,1.6073330905814929
1077,1.6261312676252293
1078,1.6294607261095053
1079,1.6794201231736807
1080,1.7021282613546118
1081,1.7089839903784838
1082,1.6973577165439604
1083,1.7230923765146486
1084,1.717848443270307
1085,1.7267230179008557
1086,1.7557554541316138
1087,1.7586772268238335
1088,1.773243799357835
1089,1.7830389996298404
1090,1.781234594497999
1091,1.7949702127059153
1092,1.8057233303183307
1093,1.8041032005559818
1094,1.814238358805279
1095,1.8217355384317813
1096,1.823466184888554
1097,1.8293766578471862
1098,1.7923059701394684
1099,1.7863289528610282
1100,1.831129461714523
1101,1.8000838053364532
1102,1.8119479971085408
1103,1.7935979369623207
1104,1.779942121699688
1105,1.7822030678779979
1106,1.7512788304166478
1107,1.7332680899957096
1108,1.7678577325604357
1109,1.7661661474028079
1110,1.741437187860628
1111,1.7320570924390246
1112,1.7261925231495494
1113,1.730790862156154
1114,1.7504470926917608
1115,1.7479897365336907
1116,1.7402734938578743
1117,1.6770345256342343
1118,1.630065914963635
1119,1.6560800443456873
1120,1.6917390460882387
1121,1.70444206076743
1122,1.6923817834157218
1123,1.70946329870482
1124,1.695511086830967
1125,1.6745621759204792
1126,1.7280899087146881
1127,1.6943072455332366
1128,1.7309968081886395
1129,1.7385608129438752
1130,1.7406162426154699
1131,1.7573592085167598
1132,1.7504182435367746
1133,1.7584502367335462
1134,1.744404539681702
1135,1.7562006857877104
1136,1.7749883055747486
1137,1.7748055176643955
1138,1.7774587968739823
1139,1.7734819064222245
1140,1.7947509881876471
1141,1.7869383073975766
1142,1.7883301292142963
1143,1.7926582833853353
1144,1.8046493726379802
1145,1.8124266738339476
1146,1.8412067947433368
1147,1.843941646578497
1148,1.8437196600643755
1149,1.8323251330709542
1150,1.8323775979057078
1151,1.8469807852622595
1152,1.8534766814883845
1153,1.8572523435283232
1154,1.866367808248757
1155,1.8726062298470991
1156,1.8695881036812516
1157,1.8516249755530625
1158,1.8276362396584676
1159,1.8206343687190631
1160,1.8454239608231662
1161,1.8513198963234596
1162,1.7986806823425285
1163,1.7896457424490873
1164,1.8030816194952235
1165,1.780603452980263
1166,1.8167530934115421
1167,1.8093028309767067
1168,1.8159155965075686
1169,1.8293311708464057
1170,1.8469687504093322
1171,1.8445468647669074
1172,1.8796137134806834
1173,1.8837133054378732
1174,1.8865804527718553
1175,1.8939231921925206
1176,1.9137710230062204
1177,1.9083369240690973
1178,1.9205356166258887
1179,1.9384963761316407
1180,1.9315026311026626
1181,1.9188761094123257
1182,1.9305361171239483
1183,1.9316890580672774
1184,1.928974370101966
1185,1.9242591390995738
1186,1.908923930632295
1187,1.934626834193614
1188,1.9197688873186476
1189,1.9254004353974603
1190,1.9190023355973835
1191,1.9061003348475287
1192,1.9038955732498506
1193,1.9467098094637434
1194,1.951188619585706
1195,1.951259085712308
1196,1.9715954280876495
1197,1.9721629881124623
1198,1.9684218891671375
1199,1.9848672082516556
1200,1.9831482965512774
1201,1.9933527858727813
1202,1.9781821992396995
1203,1.9894672477871405
1204,1.9872708464615434
1205,1.9788308525295484
1206,1.9949832784392727
1207,1.9882446476186872
1208,2.008111787717646
1209,1.9962438294905414
1210,2.00137830745215
1211,1.981720676835519
1212,1.9967507044757729
1213,1.9846635388613492
1214,1.9802770461303212
1215,1.9925747003629308
1216,1.981211338537912
1217,1.9739804106750463
1218,1.9982348296301162
1219,1.9975158763415328
1220,2.012813787265243
1221,1.9934850507294584
1222,1.9928058931515302
1223,1.9898329325322281
1224,1.997562087056241
1225,2.009156185733014
1226,2.002734894245916
1227,2.016120130733539
1228,2.021423037014058
1229,2.0190712609837544
1230,2.0140173868164744
1231,1.9740507156531573
1232,1.9603560794449462
1233,1.9342542614924996
1234,1.9570217199986857
1235,1.9391832755011542
1236,1.9289757020628089
1237,1.9135694453838095
1238,1.9092003792241459
1239,1.9457690624555823
1240,1.9233435461583714
1241,1.9445127472079988
1242,1.9807257376761511
1243,1.9918514115897665
1244,2.0052674161235204
1245,2.0348941835288286
1246,2.027876817966569
1247,2.0026658239915602
1248,2.0118939972209313
1249,2.027357575934573
1250,2.02979370196211
1251,2.0211477213985014
1252,2.0298391040839867
1253,2.0356893085783425
1254,2.0377575726034167
1255,2.0672105467244903
1256,2.056092683445622
1257,2.0546105702490483
1258,2.057048372387097
1259,2.056367462127687
1260,2.0586725012617726
1261,2.0307847741172336
1262,1.9756073313262825
1263,1.964247632041513
1264,1.9796243095028292
1265,1.965155780874132
1266,1.970142778986997
1267,1.9654304980267183
1268,1.9346154062102163
1269,1.9341523747813465
1270,1.9350556761951732
1271,1.9705724265052147
